57.70229038
58.07845578
56.40130886
54.95488337
55.71293866
53.25527708
52.55997095
50.28589201
46.92635633
42.87989363
40.24181143
36.76982801
31.53313374
26.40102938
18.7599343
10.94544507
1.446112426
-10.03221641
-20.0066301
-32.41550117
-44.60638523
-58.56082094
-73.59247542
-88.92236369
-107.6918755
-126.6276735
-148.6286488
-165.8790294
-187.0408627
-204.9161687
-224.2511001
-239.7021895
-258.6434533
-272.6689999
-287.4318561
-296.7480959
-308.2805482
-317.0544194
-323.0043759
-327.8113382
-332.5812047
-338.7254346
-344.5222495
-350.1772865
-355.6852717
-362.0360489
-366.7022474
-378.4755676
-385.6689885
-398.0268839
-407.9954066
-414.8963014
-425.7539233
-431.2373783
-440.1190884
-444.8755404
-451.1854409
-455.8717089
-460.9006831
-464.0824511
-467.8496754
-469.9736138
-465.8296567
-465.4847465
-456.6556004
-450.3767755
-437.1683604
-426.5583126
-405.7561801
-392.2714611
-372.0667704
-358.8493013
-339.5239177
-325.2419955
-307.7101603
-296.3477479
-281.960676
-270.8332549
-263.3711144
-256.8909606
-257.8556177
-259.679324
-270.0576981
-287.3515245
-309.7284445
-323.0651235
-348.7060364
-371.9395334
-372.0300289
-383.1086288
-393.8684813
-403.6626893
-446.0082618
-473.4836196
-488.7335242
-474.9695859
-364.4326188
-258.902514
-75.993402
70.92441463
120.3561215
132.2901783
131.3442058
138.3241851
159.187547
181.9852043
221.7073616
255.2599112
271.8923808
291.4344678
302.8816631
311.962457
317.6430959
319.9060601
321.1370019
317.6373631
316.4591518
316.2684667
